State,Year,CandidateVotes,TotalVotes,PartyAffiliation
New Jersey,2014,16721,1869535,LIBERTARIAN
New Jersey,2014,1043866,1869535,DEMOCRAT
New Jersey,2014,3544,1869535,OTHER
New Jersey,2014,791297,1869535,REPUBLICAN
New Jersey,2014,3890,1869535,OTHER
New Jersey,2014,4513,1869535,OTHER
New Jersey,2014,5704,1869535,OTHER
New Mexico,2014,229097,515506,REPUBLICAN
New Mexico,2014,286409,515506,DEMOCRAT
North Carolina,2014,1377651,2915281,DEMOCRAT
North Carolina,2014,201,2915281,OTHER
North Carolina,2014,1423259,2915281,REPUBLICAN
North Carolina,2014,142,2915281,OTHER
North Carolina,2014,109100,2915281,LIBERTARIAN
North Carolina,2014,621,2915281,OTHER
North Carolina,2014,4307,2915281,OTHER
Oklahoma,2014,10554,820733,OTHER
Oklahoma,2014,237923,820890,DEMOCRAT
Oklahoma,2014,234307,820733,DEMOCRAT
Oklahoma,2014,25965,820890,OTHER
Oklahoma,2014,558166,820733,REPUBLICAN
Oklahoma,2014,9913,820733,OTHER
Oklahoma,2014,557002,820890,REPUBLICAN
Oklahoma,2014,7793,820733,OTHER
Oregon,2014,44916,1461618,LIBERTARIAN
Oregon,2014,32434,1461618,OTHER
Oregon,2014,814537,1461618,DEMOCRAT
Oregon,2014,538847,1461618,REPUBLICAN
Oregon,2014,24212,1461618,OTHER
Oregon,2014,6672,1461618,OTHER
Rhode Island,2014,223675,316898,DEMOCRAT
Rhode Island,2014,92684,316898,REPUBLICAN
Rhode Island,2014,539,316898,OTHER
South Carolina,2014,24207,1240075,OTHER
South Carolina,2014,456726,1240075,DEMOCRAT
South Carolina,2014,21652,1238982,OTHER
South Carolina,2014,672941,1240075,REPUBLICAN
South Carolina,2014,459583,1238982,DEMOCRAT
South Carolina,2014,4774,1240075,OTHER
South Carolina,2014,757215,1238982,REPUBLICAN
South Carolina,2014,532,1238982,OTHER
South Carolina,2014,47588,1240075,OTHER
South Carolina,2014,33839,1240075,LIBERTARIAN
South Dakota,2014,140741,279412,REPUBLICAN
South Dakota,2014,8474,279412,OTHER
South Dakota,2014,47741,279412,OTHER
South Dakota,2014,82456,279412,DEMOCRAT
Tennessee,2014,12570,1374065,OTHER
Tennessee,2014,11157,1374065,OTHER
Tennessee,2014,437848,1374065,DEMOCRAT
Tennessee,2014,787,1374065,OTHER
Tennessee,2014,850087,1374065,REPUBLICAN
Tennessee,2014,2386,1374065,OTHER
Tennessee,2014,7713,1374065,OTHER
Tennessee,2014,2314,1374065,OTHER
Tennessee,2014,5759,1374065,OTHER
Tennessee,2014,36088,1374065,OTHER
Tennessee,2014,1673,1374065,OTHER
Tennessee,2014,5,1374065,OTHER
Tennessee,2014,5678,1374065,OTHER
Texas,2014,988,4648358,OTHER
Texas,2014,133751,4648358,LIBERTARIAN
Texas,2014,54701,4648358,OTHER
Texas,2014,2861531,4648358,REPUBLICAN
Texas,2014,1597387,4648358,DEMOCRAT
Virginia,2014,1055940,2184473,REPUBLICAN
Virginia,2014,1073667,2184473,DEMOCRAT
Virginia,2014,53102,2184473,LIBERTARIAN
Virginia,2014,1764,2184473,OTHER
West Virginia,2014,2566,453689,OTHER
West Virginia,2014,5,453689,OTHER
West Virginia,2014,156360,453689,DEMOCRAT
West Virginia,2014,281820,453689,REPUBLICAN
West Virginia,2014,7409,453689,LIBERTARIAN
West Virginia,2014,5504,453689,OTHER
West Virginia,2014,10,453689,OTHER
West Virginia,2014,7,453689,OTHER
West Virginia,2014,8,453689,OTHER
Wyoming,2014,13311,171153,OTHER
Wyoming,2014,130,171153,OTHER
Wyoming,2014,3677,171153,LIBERTARIAN
Wyoming,2014,2633,171153,OTHER
Wyoming,2014,471,171153,OTHER
Wyoming,2014,121554,171153,REPUBLICAN
Wyoming,2014,29377,171153,DEMOCRAT
Alabama,2016,748709,2087444,DEMOCRAT
Alabama,2016,1335104,2087444,REPUBLICAN
Alabama,2016,3631,2087444,OTHER
Alaska,2016,90825,311441,LIBERTARIAN
Alaska,2016,1758,311441,OTHER
Alaska,2016,36200,311441,DEMOCRAT
Alaska,2016,41194,311441,OTHER
Alaska,2016,2609,311441,OTHER
Alaska,2016,138149,311441,REPUBLICAN
Alaska,2016,706,311441,OTHER
Arizona,2016,45,2530730,OTHER
Arizona,2016,1031245,2530730,DEMOCRAT
Arizona,2016,4,2530730,OTHER
Arizona,2016,694,2530730,OTHER
Arizona,2016,83,2530730,OTHER
Arizona,2016,494,2530730,REPUBLICAN
Arizona,2016,34,2530730,OTHER
Arizona,2016,1359267,2530730,REPUBLICAN
Arizona,2016,223,2530730,OTHER
Arizona,2016,7,2530730,OTHER
Arizona,2016,138634,2530730,OTHER
Arkansas,2016,661984,1107522,REPUBLICAN
Arkansas,2016,1070,1107522,OTHER
Arkansas,2016,400602,1107522,DEMOCRAT
Arkansas,2016,43866,1107522,LIBERTARIAN
California,2016,4701417,12244170,DEMOCRAT
California,2016,7542753,12244170,DEMOCRAT
Colorado,2016,3216,2743023,OTHER
Colorado,2016,8361,2743023,OTHER
Colorado,2016,1370710,2743023,DEMOCRAT
Colorado,2016,99277,2743023,LIBERTARIAN
Colorado,2016,9336,2743023,OTHER
Colorado,2016,1215318,2743023,REPUBLICAN
Colorado,2016,36805,2743023,OTHER
Connecticut,2016,920766,1596276,DEMOCRAT
Connecticut,2016,87948,1596276,OTHER
Connecticut,2016,26,1596276,OTHER
Connecticut,2016,552621,1596276,REPUBLICAN
Connecticut,2016,12,1596276,OTHER
Connecticut,2016,18190,1596276,LIBERTARIAN
Connecticut,2016,16713,1596276,OTHER
Florida,2016,56,9301820,OTHER
Florida,2016,26918,9301820,OTHER
Florida,2016,7,9301820,OTHER
Florida,2016,4122088,9301820,DEMOCRAT
Florida,2016,196956,9301820,LIBERTARIAN
Florida,2016,22236,9301820,OTHER
Florida,2016,50,9301820,OTHER
Florida,2016,10,9301820,OTHER
Florida,2016,37,9301820,OTHER
Florida,2016,52451,9301820,OTHER
Florida,2016,4835191,9301820,REPUBLICAN
Florida,2016,45820,9301820,OTHER
Georgia,2016,813,3898605,OTHER
Georgia,2016,1599726,3898605,DEMOCRAT
Georgia,2016,162260,3898605,LIBERTARIAN
Georgia,2016,2135806,3898605,REPUBLICAN
Hawaii,2016,20763,437664,OTHER
Hawaii,2016,1393,437664,OTHER
Hawaii,2016,9103,437664,OTHER
Hawaii,2016,6809,437664,LIBERTARIAN
Hawaii,2016,306604,437664,DEMOCRAT
Hawaii,2016,339,437664,OTHER
Hawaii,2016,92653,437664,REPUBLICAN
Idaho,2016,41677,678943,OTHER
Idaho,2016,449017,678943,REPUBLICAN
Idaho,2016,188249,678943,DEMOCRAT
Illinois,2016,117619,5491878,OTHER
Illinois,2016,175988,5491878,LIBERTARIAN
Illinois,2016,42,5491878,OTHER
Illinois,2016,2184692,5491878,REPUBLICAN
Illinois,2016,3012940,5491878,DEMOCRAT
Illinois,2016,77,5491878,OTHER
Illinois,2016,106,5491878,OTHER
Illinois,2016,408,5491878,OTHER
Illinois,2016,5,5491878,OTHER
Illinois,2016,1,5491878,OTHER
Indiana,2016,1158947,2732546,DEMOCRAT
Indiana,2016,1423991,2732546,REPUBLICAN
Indiana,2016,149481,2732546,LIBERTARIAN
Indiana,2016,127,2732546,OTHER
Iowa,2016,926007,1541036,REPUBLICAN
Iowa,2016,549460,1541036,DEMOCRAT
Iowa,2016,4441,1541036,OTHER
Iowa,2016,1685,1541036,OTHER
Iowa,2016,41794,1541036,LIBERTARIAN
Iowa,2016,17649,1541036,OTHER
Kansas,2016,379740,1177922,DEMOCRAT
Kansas,2016,46,1177922,OTHER
Kansas,2016,65760,1177922,LIBERTARIAN
Kansas,2016,732376,1177922,REPUBLICAN
Kentucky,2016,1090177,1903465,REPUBLICAN
Kentucky,2016,6,1903465,OTHER
Kentucky,2016,813246,1903465,DEMOCRAT
Kentucky,2016,36,1903465,OTHER
Louisiana,2016,298008,1997218,REPUBLICAN
Louisiana,2016,51774,1997218,DEMOCRAT
Louisiana,2016,4927,1997218,DEMOCRAT
Louisiana,2016,204026,1997218,REPUBLICAN
Louisiana,2016,240917,1997218,DEMOCRAT
Louisiana,2016,6855,1997218,DEMOCRAT
Louisiana,2016,4067,1997218,LIBERTARIAN
Louisiana,2016,90856,1997218,REPUBLICAN
Louisiana,2016,4108,1997218,OTHER
Louisiana,2016,7395,1997218,DEMOCRAT
Louisiana,2016,1424,1997218,OTHER
Louisiana,2016,19352,1997218,OTHER
Louisiana,2016,1483,1997218,OTHER
Louisiana,2016,9503,1997218,OTHER
Louisiana,2016,536191,1997218,REPUBLICAN
Louisiana,2016,1151,1997218,OTHER
Louisiana,2016,11370,1997218,LIBERTARIAN
Louisiana,2016,45587,1997218,DEMOCRAT
Louisiana,2016,347816,1997218,DEMOCRAT
Louisiana,2016,1576,1997218,REPUBLICAN
Louisiana,2016,21019,1997218,REPUBLICAN
Louisiana,2016,58606,1997218,REPUBLICAN
Louisiana,2016,25523,1997218,REPUBLICAN
Louisiana,2016,3684,1997218,REPUBLICAN
Maryland,2016,1659907,2726170,DEMOCRAT
Maryland,2016,89970,2726170,OTHER
Maryland,2016,77,2726170,OTHER
Maryland,2016,7,2726170,OTHER
Maryland,2016,242,2726170,OTHER
Maryland,2016,138,2726170,OTHER
Maryland,2016,15,2726170,OTHER
Maryland,2016,26,2726170,OTHER
Maryland,2016,3231,2726170,OTHER
Maryland,2016,972557,2726170,REPUBLICAN
Missouri,2016,4,2802637,OTHER
Missouri,2016,53,2802637,OTHER
Missouri,2016,12,2802637,OTHER
Missouri,2016,1378458,2802637,REPUBLICAN
Missouri,2016,30743,2802637,OTHER
Missouri,2016,1,2802637,OTHER
Missouri,2016,25407,2802637,OTHER
Missouri,2016,1300200,2802637,DEMOCRAT
Missouri,2016,21,2802637,OTHER
Missouri,2016,67738,2802637,LIBERTARIAN
Nevada,2016,495079,1108294,REPUBLICAN
Nevada,2016,14208,1108294,OTHER
Nevada,2016,521994,1108294,DEMOCRAT
Nevada,2016,10740,1108294,OTHER
Nevada,2016,17128,1108294,OTHER
Nevada,2016,42257,1108294,OTHER
Nevada,2016,6888,1108294,OTHER
New Hampshire,2016,353632,739140,REPUBLICAN
New Hampshire,2016,354649,739140,DEMOCRAT
New Hampshire,2016,520,739140,OTHER
New Hampshire,2016,12597,739140,LIBERTARIAN
New Hampshire,2016,17742,739140,OTHER
New York,2016,48121,7800725,LIBERTARIAN
New York,2016,241672,7800725,OTHER
New York,2016,1723927,7800725,REPUBLICAN
New York,2016,400943,7800725,OTHER
New York,2016,3474,7800725,OTHER
New York,2016,17813,7800725,OTHER
New York,2016,45402,7800725,OTHER
New York,2016,3472,7800725,OTHER
New York,2016,4784220,7800725,DEMOCRAT
New York,2016,267613,7800725,OTHER
New York,2016,113413,7800725,OTHER
New York,2016,150655,7800725,OTHER
North Carolina,2016,2128165,4691133,DEMOCRAT
North Carolina,2016,2395376,4691133,REPUBLICAN
North Carolina,2016,167592,4691133,LIBERTARIAN
North Dakota,2016,366,342501,OTHER
North Dakota,2016,4675,342501,OTHER
North Dakota,2016,268788,342501,REPUBLICAN
North Dakota,2016,58116,342501,DEMOCRAT
North Dakota,2016,10556,342501,LIBERTARIAN
Ohio,2016,111,5374164,OTHER
Ohio,2016,77291,5374164,OTHER
Ohio,2016,1996908,5374164,DEMOCRAT
Ohio,2016,88246,5374164,OTHER
Ohio,2016,93041,5374164,OTHER
Ohio,2016,3118567,5374164,REPUBLICAN
Oklahoma,2016,355911,1448047,DEMOCRAT
Oklahoma,2016,980892,1448047,REPUBLICAN
Oklahoma,2016,40405,1448047,OTHER
Oklahoma,2016,43421,1448047,LIBERTARIAN
Oklahoma,2016,27418,1448047,OTHER
Oregon,2016,48823,1952478,OTHER
Oregon,2016,2058,1952478,OTHER
Oregon,2016,1105119,1952478,DEMOCRAT
Oregon,2016,61915,1952478,OTHER
Oregon,2016,59516,1952478,OTHER
Oregon,2016,651106,1952478,REPUBLICAN
Oregon,2016,23941,1952478,LIBERTARIAN
Pennsylvania,2016,2865012,6051856,DEMOCRAT
Pennsylvania,2016,235142,6051856,LIBERTARIAN
Pennsylvania,2016,2951702,6051856,REPUBLICAN
South Carolina,2016,704540,2049893,DEMOCRAT
South Carolina,2016,24830,2049893,LIBERTARIAN
South Carolina,2016,37610,2049893,OTHER
South Carolina,2016,12652,2049893,OTHER
South Carolina,2016,1241609,2049893,REPUBLICAN
South Carolina,2016,1857,2049893,OTHER
South Carolina,2016,11923,2049893,OTHER
South Carolina,2016,14872,2049893,OTHER
South Dakota,2016,265516,369656,REPUBLICAN
South Dakota,2016,104140,369656,DEMOCRAT
Utah,2016,760220,1115583,REPUBLICAN
Utah,2016,26166,1115583,OTHER
Utah,2016,27339,1115583,OTHER
Utah,2016,301858,1115583,DEMOCRAT
Vermont,2016,466,320467,OTHER
Vermont,2016,103637,320467,REPUBLICAN
Vermont,2016,9156,320467,OTHER
Vermont,2016,5223,320467,OTHER
Vermont,2016,3241,320467,OTHER
Vermont,2016,6192,320467,OTHER
Vermont,2016,309,320467,OTHER
Vermont,2016,192243,320467,DEMOCRAT
Washington,2016,1329338,3243317,REPUBLICAN
Washington,2016,1913979,3243317,DEMOCRAT
Wisconsin,2016,1380335,2948741,DEMOCRAT
Wisconsin,2016,87531,2948741,LIBERTARIAN
Wisconsin,2016,8,2948741,OTHER
Wisconsin,2016,1479471,2948741,REPUBLICAN
Wisconsin,2016,1396,2948741,OTHER
Arizona,2018,1135200,2384308,REPUBLICAN
Arizona,2018,1191100,2384308,DEMOCRAT
Arizona,2018,57442,2384308,OTHER
Arizona,2018,566,2384308,OTHER
California,2018,6019422,11113364,DEMOCRAT
California,2018,5093942,11113364,DEMOCRAT
Connecticut,2018,787685,1386840,DEMOCRAT
Connecticut,2018,545717,1386840,REPUBLICAN
Connecticut,2018,37894,1386840,OTHER
Connecticut,2018,8838,1386840,LIBERTARIAN
Connecticut,2018,6618,1386840,OTHER
Connecticut,2018,88,1386840,OTHER
Delaware,2018,217385,362592,DEMOCRAT
Delaware,2018,137127,362592,REPUBLICAN
Delaware,2018,4170,362592,OTHER
Delaware,2018,3910,362592,LIBERTARIAN
Florida,2018,4099505,8190005,REPUBLICAN
Florida,2018,4089472,8190005,DEMOCRAT
Florida,2018,1028,8190005,OTHER
Hawaii,2018,276316,388351,DEMOCRAT
Hawaii,2018,112035,388351,REPUBLICAN
Indiana,2018,1158000,2282565,REPUBLICAN
Indiana,2018,1023553,2282565,DEMOCRAT
Indiana,2018,100942,2282565,LIBERTARIAN
Indiana,2018,70,2282565,OTHER
Maine,2018,223502,634409,REPUBLICAN
Maine,2018,344575,634409,OTHER
Maine,2018,66268,634409,DEMOCRAT
Maine,2018,64,634409,OTHER
Maryland,2018,697017,2299889,REPUBLICAN
Maryland,2018,1491614,2299889,DEMOCRAT
Maryland,2018,22943,2299889,LIBERTARIAN
Maryland,2018,85964,2299889,OTHER
Maryland,2018,2351,2299889,OTHER
Massachusetts,2018,1633371,2707090,DEMOCRAT
Massachusetts,2018,979210,2707090,REPUBLICAN
Massachusetts,2018,91710,2707090,OTHER
Massachusetts,2018,2799,2707090,OTHER
Michigan,2018,1938818,4237271,REPUBLICAN
Michigan,2018,2214478,4237271,DEMOCRAT
Michigan,2018,27251,4237271,OTHER
Michigan,2018,40204,4237271,OTHER
Michigan,2018,16502,4237271,OTHER
Michigan,2018,18,4237271,OTHER
Minnesota,2018,940437,2596879,REPUBLICAN
Minnesota,2018,1566174,2596879,DEMOCRAT
Minnesota,2018,66236,2596879,OTHER
Minnesota,2018,23101,2596879,OTHER
Minnesota,2018,931,2596879,OTHER
Minnesota,2018,1095777,2587356,REPUBLICAN
Minnesota,2018,1370540,2587356,DEMOCRAT
Minnesota,2018,95614,2587356,OTHER
Minnesota,2018,24324,2587356,OTHER
Minnesota,2018,1101,2587356,OTHER
Mississippi,2018,369567,936215,DEMOCRAT
Mississippi,2018,547619,936215,REPUBLICAN
Mississippi,2018,12981,936215,LIBERTARIAN
Mississippi,2018,6048,936215,OTHER
Mississippi,2018,486769,907588,REPUBLICAN
Mississippi,2018,420819,907588,DEMOCRAT
Missouri,2018,1254927,2442289,REPUBLICAN
Missouri,2018,1112935,2442289,DEMOCRAT
Missouri,2018,27316,2442289,LIBERTARIAN
Missouri,2018,12706,2442289,OTHER
Missouri,2018,34398,2442289,OTHER
Missouri,2018,7,2442289,OTHER
Montana,2018,253876,504384,DEMOCRAT
Montana,2018,14545,504384,LIBERTARIAN
Montana,2018,235963,504384,REPUBLICAN
Nebraska,2018,403151,698883,REPUBLICAN
Nebraska,2018,269917,698883,DEMOCRAT
Nebraska,2018,25349,698883,LIBERTARIAN
Nebraska,2018,466,698883,OTHER
Nevada,2018,490071,972132,DEMOCRAT
Nevada,2018,441202,972132,REPUBLICAN
Nevada,2018,15303,972132,OTHER
Nevada,2018,9269,972132,OTHER
Nevada,2018,9196,972132,LIBERTARIAN
Nevada,2018,7091,972132,OTHER
New Jersey,2018,1711654,3169310,DEMOCRAT
New Jersey,2018,1357355,3169310,REPUBLICAN
New Jersey,2018,25150,3169310,OTHER
New Jersey,2018,21212,3169310,LIBERTARIAN
New Jersey,2018,19897,3169310,OTHER
New Jersey,2018,16101,3169310,OTHER
New Jersey,2018,9087,3169310,OTHER
New Jersey,2018,8854,3169310,OTHER
New Mexico,2018,376998,697012,DEMOCRAT
New Mexico,2018,107201,697012,LIBERTARIAN
New Mexico,2018,212813,697012,REPUBLICAN
New York,2018,3755489,6055151,DEMOCRAT
New York,2018,1730439,6055151,REPUBLICAN
New York,2018,246171,6055151,OTHER
New York,2018,160128,6055151,OTHER
New York,2018,99325,6055151,OTHER
New York,2018,41989,6055151,OTHER
New York,2018,21610,6055151,OTHER
North Dakota,2018,179720,326138,REPUBLICAN
North Dakota,2018,144376,326138,DEMOCRAT
North Dakota,2018,2042,326138,OTHER
Ohio,2018,2355923,4410898,DEMOCRAT
Ohio,2018,1012,4410898,OTHER
Ohio,2018,2053963,4410898,REPUBLICAN
Pennsylvania,2018,2777680,4994643,DEMOCRAT
Pennsylvania,2018,2134848,4994643,REPUBLICAN
Pennsylvania,2018,31208,4994643,OTHER
Pennsylvania,2018,50907,4994643,LIBERTARIAN
Rhode Island,2018,231477,376738,DEMOCRAT
Rhode Island,2018,144421,376738,REPUBLICAN
Rhode Island,2018,840,376738,OTHER
Tennessee,2018,1227483,2243740,REPUBLICAN
Tennessee,2018,985450,2243740,DEMOCRAT
Tennessee,2018,9455,2243740,OTHER
Tennessee,2018,3398,2243740,OTHER
Tennessee,2018,8717,2243740,OTHER
Tennessee,2018,1927,2243740,OTHER
Tennessee,2018,2226,2243740,OTHER
Tennessee,2018,5084,2243740,OTHER
Texas,2018,4260553,8371655,REPUBLICAN
Texas,2018,4045632,8371655,DEMOCRAT
Texas,2018,65470,8371655,LIBERTARIAN
Utah,2018,665215,1062845,REPUBLICAN
Utah,2018,328541,1062845,DEMOCRAT
Utah,2018,28774,1062845,OTHER
Utah,2018,27607,1062845,LIBERTARIAN
Utah,2018,12708,1062845,OTHER
Vermont,2018,1979,272624,OTHER
Vermont,2018,2763,272624,OTHER
Vermont,2018,914,272624,OTHER
Vermont,2018,2244,272624,OTHER
Vermont,2018,1171,272624,OTHER
Vermont,2018,3787,272624,OTHER
Vermont,2018,183529,272624,OTHER
Vermont,2018,1280,272624,OTHER
Vermont,2018,74663,272624,REPUBLICAN
Vermont,2018,294,272624,OTHER
Virginia,2018,1374313,3351373,REPUBLICAN
Virginia,2018,1910370,3351373,DEMOCRAT
Virginia,2018,61565,3351373,LIBERTARIAN
Virginia,2018,5125,3351373,OTHER
Washington,2018,1803364,3086168,DEMOCRAT
Washington,2018,1282804,3086168,REPUBLICAN
West Virginia,2018,288808,582911,DEMOCRAT
West Virginia,2018,269872,582911,REPUBLICAN
West Virginia,2018,24231,582911,LIBERTARIAN
Wisconsin,2018,1472914,2657841,DEMOCRAT
Wisconsin,2018,1184885,2657841,REPUBLICAN
Wisconsin,2018,42,2657841,OTHER
Wyoming,2018,136210,203420,REPUBLICAN
Wyoming,2018,61227,203420,DEMOCRAT
Wyoming,2018,5658,203420,LIBERTARIAN
Wyoming,2018,325,203420,OTHER
Alabama,2020,920478,2316445,DEMOCRAT
Alabama,2020,1392076,2316445,REPUBLICAN
Alabama,2020,3891,2316445,OTHER
Alaska,2020,146068,354587,DEMOCRAT
Alaska,2020,16806,354587,OTHER
Alaska,2020,191112,354587,REPUBLICAN
Alaska,2020,601,354587,OTHER
Arizona,2020,28,3355307,REPUBLICAN
Arizona,2020,1637661,3355307,REPUBLICAN
Arizona,2020,92,3355307,REPUBLICAN
Arizona,2020,98,3355307,REPUBLICAN
Arizona,2020,29,3355307,REPUBLICAN
Arizona,2020,68,3355307,DEMOCRAT
Arizona,2020,58,3355307,DEMOCRAT
Arizona,2020,19,3355307,DEMOCRAT
Arizona,2020,1716467,3355307,DEMOCRAT
Arizona,2020,22,3355307,DEMOCRAT
Arizona,2020,379,3355307,LIBERTARIAN
Arizona,2020,59,3355307,OTHER
Arizona,2020,21,3355307,OTHER
Arizona,2020,152,3355307,OTHER
Arizona,2020,37,3355307,OTHER
Arizona,2020,17,3355307,OTHER
Arizona,2020,69,3355307,OTHER
Arizona,2020,8,3355307,OTHER
Arizona,2020,23,3355307,OTHER
Arkansas,2020,399390,1193261,LIBERTARIAN
Arkansas,2020,793871,1193261,REPUBLICAN
Colorado,2020,1731114,3235790,DEMOCRAT
Colorado,2020,1429492,3235790,REPUBLICAN
Colorado,2020,9820,3235790,OTHER
Colorado,2020,8971,3235790,OTHER
Colorado,2020,56262,3235790,LIBERTARIAN
Colorado,2020,55,3235790,OTHER
Colorado,2020,71,3235790,OTHER
Colorado,2020,5,3235790,OTHER
Delaware,2020,291804,490935,DEMOCRAT
Delaware,2020,186054,490935,REPUBLICAN
Delaware,2020,7833,490935,OTHER
Delaware,2020,5244,490935,LIBERTARIAN
Georgia,2020,2462617,4952175,REPUBLICAN
Georgia,2020,2374519,4952175,DEMOCRAT
Georgia,2020,115039,4952175,LIBERTARIAN
Georgia,2020,14640,4914361,OTHER
Georgia,2020,17954,4914361,OTHER
Georgia,2020,980454,4914361,REPUBLICAN
Georgia,2020,15293,4914361,OTHER
Georgia,2020,51592,4914361,REPUBLICAN
Georgia,2020,13293,4914361,OTHER
Georgia,2020,44335,4914361,REPUBLICAN
Georgia,2020,324118,4914361,DEMOCRAT
Georgia,2020,94406,4914361,DEMOCRAT
Georgia,2020,36176,4914361,REPUBLICAN
Georgia,2020,106767,4914361,DEMOCRAT
Georgia,2020,136021,4914361,DEMOCRAT
Georgia,2020,1273214,4914361,REPUBLICAN
Georgia,2020,44945,4914361,DEMOCRAT
Georgia,2020,35431,4914361,LIBERTARIAN
Georgia,2020,13318,4914361,OTHER
Georgia,2020,26333,4914361,DEMOCRAT
Georgia,2020,40349,4914361,REPUBLICAN
Georgia,2020,1617035,4914361,DEMOCRAT
Georgia,2020,28687,4914361,DEMOCRAT
Idaho,2020,25329,859827,OTHER
Idaho,2020,285864,859827,DEMOCRAT
Idaho,2020,538446,859827,REPUBLICAN
Idaho,2020,10188,859827,OTHER
Illinois,2020,3278930,5968901,DEMOCRAT
Illinois,2020,2319870,5968901,REPUBLICAN
Illinois,2020,237699,5968901,OTHER
Illinois,2020,75673,5968901,LIBERTARIAN
Illinois,2020,56711,5968901,OTHER
Illinois,2020,10,5968901,OTHER
Illinois,2020,6,5968901,OTHER
Illinois,2020,2,5968901,OTHER
Iowa,2020,864997,1700130,REPUBLICAN
Iowa,2020,754859,1700130,DEMOCRAT
Iowa,2020,36961,1700130,LIBERTARIAN
Iowa,2020,13800,1700130,OTHER
Iowa,2020,1211,1700130,OTHER
Iowa,2020,27438,1700130,OTHER
Iowa,2020,864,1700130,OTHER
Kansas,2020,727962,1367755,REPUBLICAN
Kansas,2020,571530,1367755,DEMOCRAT
Kansas,2020,68263,1367755,LIBERTARIAN
Kentucky,2020,1233315,2135057,REPUBLICAN
Kentucky,2020,816257,2135057,DEMOCRAT
Kentucky,2020,85386,2135057,LIBERTARIAN
Kentucky,2020,70,2135057,OTHER
Kentucky,2020,18,2135057,OTHER
Kentucky,2020,9,2135057,OTHER
Kentucky,2020,1,2135057,OTHER
Louisiana,2020,17362,2071543,OTHER
Louisiana,2020,16518,2071543,OTHER
Louisiana,2020,1228908,2071543,REPUBLICAN
Louisiana,2020,3954,2071543,OTHER
Louisiana,2020,229814,2071543,DEMOCRAT
Louisiana,2020,2813,2071543,OTHER
Louisiana,2020,36962,2071543,DEMOCRAT
Louisiana,2020,7811,2071543,OTHER
Louisiana,2020,5804,2071543,OTHER
Louisiana,2020,38383,2071543,REPUBLICAN
Louisiana,2020,394049,2071543,DEMOCRAT
Louisiana,2020,55710,2071543,DEMOCRAT
Louisiana,2020,7680,2071543,OTHER
Louisiana,2020,11321,2071543,LIBERTARIAN
Louisiana,2020,14454,2071543,DEMOCRAT
Maine,2020,417645,828305,REPUBLICAN
Maine,2020,347223,828305,DEMOCRAT
Maine,2020,13508,828305,OTHER
Maine,2020,40579,828305,OTHER
Maine,2020,228,828305,OTHER
Maine,2020,9122,828305,OTHER
Massachusetts,2020,2357809,3658005,DEMOCRAT
Massachusetts,2020,1177765,3658005,REPUBLICAN
Massachusetts,2020,21134,3658005,OTHER
Massachusetts,2020,7428,3658005,OTHER
Massachusetts,2020,93869,3658005,OTHER
Michigan,2020,2734568,5479720,DEMOCRAT
Michigan,2020,2642233,5479720,REPUBLICAN
Michigan,2020,50597,5479720,OTHER
Michigan,2020,39217,5479720,OTHER
Michigan,2020,13093,5479720,OTHER
Michigan,2020,5,5479720,OTHER
Michigan,2020,7,5479720,OTHER
Minnesota,2020,190154,3214256,OTHER
Minnesota,2020,57174,3214256,OTHER
Minnesota,2020,1398145,3214256,REPUBLICAN
Minnesota,2020,1566522,3214256,DEMOCRAT
Minnesota,2020,2261,3214256,OTHER
Mississippi,2020,578691,1311354,DEMOCRAT
Mississippi,2020,709511,1311354,REPUBLICAN
Mississippi,2020,23152,1311354,LIBERTARIAN
Montana,2020,272463,605637,DEMOCRAT
Montana,2020,333174,605637,REPUBLICAN
Nebraska,2020,583507,930012,REPUBLICAN
Nebraska,2020,227191,930012,DEMOCRAT
Nebraska,2020,55115,930012,LIBERTARIAN
Nebraska,2020,58411,930012,OTHER
Nebraska,2020,5788,930012,OTHER
New Hampshire,2020,326229,795914,REPUBLICAN
New Hampshire,2020,450778,795914,DEMOCRAT
New Hampshire,2020,18421,795914,LIBERTARIAN
New Hampshire,2020,486,795914,OTHER
New Jersey,2020,2541178,4440440,DEMOCRAT
New Jersey,2020,1817052,4440440,REPUBLICAN
New Jersey,2020,38288,4440440,OTHER
New Jersey,2020,32290,4440440,OTHER
New Jersey,2020,11632,4440440,OTHER
New Mexico,2020,24271,917237,LIBERTARIAN
New Mexico,2020,418483,917237,REPUBLICAN
New Mexico,2020,474483,917237,DEMOCRAT
North Carolina,2020,2665598,5474952,REPUBLICAN
North Carolina,2020,2569965,5474952,DEMOCRAT
North Carolina,2020,171571,5474952,LIBERTARIAN
North Carolina,2020,67818,5474952,OTHER
Oklahoma,2020,979140,1556361,REPUBLICAN
Oklahoma,2020,34435,1556361,LIBERTARIAN
Oklahoma,2020,509763,1556361,DEMOCRAT
Oklahoma,2020,21652,1556361,OTHER
Oklahoma,2020,11371,1556361,OTHER
Oregon,2020,912814,2321249,REPUBLICAN
Oregon,2020,1321047,2321249,DEMOCRAT
Oregon,2020,42239,2321249,OTHER
Oregon,2020,42747,2321249,LIBERTARIAN
Oregon,2020,2402,2321249,OTHER
Rhode Island,2020,328574,494262,DEMOCRAT
